playerID,candidate,inducted,inducted_percent,max_percent,avg,obp,slp,ops,so_percent,G,AB,R,H,HR,RBI,SB,BB,W_team,L_team,W_team_percent,Div_w,Lg_w,WS_w,avg_post,obp_post,slp_post,ops_post,so_percent_post,G_post,AB_post,R_post,H_post,HR_post,RBI_post,SB_post,BB_post,GP_allstar,startingPos_allstar,Triple_Crown,Most_Valuable_Player,Rookie_of_the_Year,Babe_Ruth_Award,Lou_Gehrig_Memorial_Award,World_Series_MVP,Gold_Glove,All-Star_Game_MVP,Hutch_Award,Roberto_Clemente_Award,NLCS_MVP,ALCS_MVP,Silver_Slugger,Hank_Aaron_Award,birthCountry_USA,bats_L,throws_L,duration
mackida01,0,0,0,0,0.14,0.232142857,0.14,0.372142857,0.34,22,50,2,7,0,6,0,6,133,191,0.410493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19165349
madribl01,0,0,0,0,0.17699115,0.243902439,0.265486726,0.509389165,0.274336283,39,113,10,20,1,7,2,10,62,100,0.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.19165349
madrini01,0,0,0,0,0.2890625,0.336976321,0.35546875,0.692445071,0.099609375,142,512,57,148,2,39,6,29,202,182,0.526041667,1,0,0,0.25,0.25,0.25,0.5,0,3,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.110926302
mahtomi01,0,0,0,0,0.235294118,0.293625914,0.404977376,0.69860329,0.288461538,291,884,112,208,33,97,14,59,323,486,0.399258344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.002820044
mailelu01,0,0,0,0,0.207107843,0.269751693,0.31372549,0.583477183,0.294117647,307,816,78,169,13,80,4,62,551,583,0.485890653,2,0,0,0.2,0.333333333,0.2,0.533333333,0.2,7,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.096654962
maldoma01,0,0,0,0,0.208672087,0.286281699,0.348577236,0.634858935,0.291327913,1002,2952,316,616,96,325,3,258,1219,1109,0.52362543,5,3,1,0.174496644,0.25,0.268456376,0.518456376,0.389261745,54,149,15,26,3,11,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.09126129
mancitr01,0,0,0,0,0.264914773,0.332042594,0.45703125,0.789073844,0.254616477,752,2816,376,746,125,372,2,244,506,628,0.446208113,1,1,1,0.047619048,0.130434783,0.047619048,0.17805383,0.380952381,8,21,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.042560764
marcatu01,0,0,0,0,0.200980392,0.262443439,0.284313725,0.546757164,0.259803922,74,204,25,41,2,16,2,16,141,183,0.435185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.514062575
marchra01,0,0,0,0,0.266666667,0.323076923,0.416666667,0.73974359,0.2,23,60,10,16,2,7,0,5,110,112,0.495495495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.991122337
margoma01,0,0,0,0,0.254237288,0.310566493,0.386353759,0.696920252,0.196436332,689,2301,276,585,48,245,82,179,501,531,0.485465116,2,1,0,0.246575342,0.320987654,0.465753425,0.786741079,0.315068493,24,73,11,18,5,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.039822857
marisja01,0,0,0,0,0.228123419,0.282894737,0.383915023,0.66680976,0.328780981,831,1977,277,451,63,213,79,116,928,914,0.503800217,3,2,1,0.333333333,0.363636364,0.380952381,0.744588745,0.380952381,23,21,1,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.002238239
marjami01,0,0,0,0,0.166666667,0.210526316,0.361111111,0.571637427,0.194444444,15,36,2,6,1,1,0,2,167,157,0.515432099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.624242798
markani01,0,0,0,0,0.287641532,0.360233665,0.423151048,0.783384713,0.148157071,2154,8302,1119,2388,189,1046,66,891,1109,1217,0.476784179,4,0,0,0.198019802,0.242990654,0.287128713,0.530119367,0.217821782,27,101,8,20,1,3,1,6,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,1,14.48900388
marmojo01,0,0,0,0,0.183098592,0.262711864,0.361502347,0.624214212,0.333333333,76,213,23,39,10,30,0,22,117,105,0.527027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.138969315
marrech01,0,0,0,0,0.208588957,0.241176471,0.257668712,0.498845182,0.245398773,54,163,8,34,1,16,0,6,230,255,0.474226804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.659253783
marrede01,0,0,0,0,0.190615836,0.247956403,0.278592375,0.526548779,0.351906158,178,341,55,65,6,38,12,26,571,563,0.503527337,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.206171242
marshbr02,0,0,0,0,0.248484848,0.304347826,0.374242424,0.67859025,0.377272727,204,660,76,164,13,71,16,48,237,249,0.487654321,0,1,0,0.179487179,0.272727273,0.41025641,0.682983683,0.435897436,16,39,5,7,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.218368618
marteje01,0,0,0,0,0.2215478,0.289473684,0.406676783,0.696150467,0.236722307,256,659,85,146,30,91,4,52,308,339,0.476043277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.241681896
marteke01,0,0,0,0,0.279436431,0.343921808,0.448171754,0.792093563,0.171418987,818,2981,414,833,82,338,46,271,573,621,0.479899497,0,0,0,0.411764706,0.411764706,0.823529412,1.235294118,0.294117647,4,17,4,7,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.165102637
martelu02,0,0,0,0,0.166666667,0.285714286,0.166666667,0.452380952,0.333333333,4,6,2,1,0,0,0,1,67,95,0.413580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079399303
martest01,0,0,0,0,0.289517471,0.346969987,0.452787022,0.799757008,0.218178037,1252,4808,756,1392,142,565,314,277,973,927,0.512105263,0,0,0,0.166666667,0.230769231,0.270833333,0.501602564,0.166666667,12,48,3,8,1,1,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.11656639
martija03,0,0,0,0,0.206349206,0.261083744,0.328042328,0.589126072,0.291005291,85,189,21,39,6,19,5,14,148,236,0.385416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.44221305
martijd02,0,0,0,0,0.287930382,0.355037697,0.52005297,0.875090667,0.269390844,1409,5286,790,1522,282,899,25,518,955,1047,0.477022977,2,1,1,0.302752294,0.396825397,0.596330275,0.993155672,0.28440367,30,109,14,33,9,30,0,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,11.18708803
martijo08,0,0,0,0,0.289389068,0.35755814,0.446945338,0.804503477,0.220257235,432,1244,170,360,43,182,7,128,422,346,0.549479167,3,1,0,0.538461538,0.538461538,0.692307692,1.230769231,0.230769231,7,13,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05210237
martile01,0,0,0,0,0.243680885,0.302621996,0.366903633,0.669525629,0.251579779,770,2532,334,617,58,228,126,190,939,844,0.526640494,4,1,0,0,0,0,0,0.333333333,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.800297063
martimi02,0,0,0,0,0.194395797,0.243421053,0.260945709,0.504366762,0.229422067,295,571,67,111,6,42,4,37,888,729,0.549165121,5,2,0,0,0,0,0,0.75,16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.206835185
martini02,0,0,0,0,0.269503546,0.373860182,0.368794326,0.742654509,0.255319149,112,282,38,76,2,30,0,41,335,313,0.516975309,0,0,0,0.25,0.25,0.25,0.5,0.5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.321081199
martiri01,0,0,0,0,0.211678832,0.261958998,0.311435523,0.573394521,0.294403893,170,411,42,87,7,34,13,21,189,297,0.388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.269060966
martiru01,0,0,0,0,0.248377478,0.350757576,0.396772496,0.747530072,0.212418874,1693,5701,803,1416,191,771,101,792,1240,1028,0.546737213,6,0,0,0.190954774,0.309012876,0.326633166,0.635646041,0.271356784,58,199,24,38,6,22,1,25,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.4020548
martivi01,0,0,0,0,0.295052761,0.363366337,0.454981499,0.818347836,0.122104975,1973,7297,914,2153,246,1178,7,730,1385,1367,0.503270349,4,0,0,0.315436242,0.374233129,0.503355705,0.877588834,0.154362416,39,149,22,47,6,22,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16.03592134
massemi02,0,0,0,0,0.242774566,0.310526316,0.375722543,0.686248859,0.265895954,52,173,16,42,4,17,3,9,65,97,0.401234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.227246282
mastrmi01,0,0,0,0,0.1875,0.235294118,0.1875,0.422794118,0.375,8,16,1,3,0,0,1,1,86,76,0.530864198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.030116977
mateojo01,0,0,0,0,0.225490196,0.272368421,0.37394958,0.646318001,0.298319328,261,714,86,161,17,66,46,37,251,295,0.45970696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.146519093
mathije01,0,0,0,0,0.19352465,0.254168084,0.299116998,0.553285082,0.320824135,951,2718,255,526,53,286,12,205,1366,1284,0.515471698,5,1,1,0.379310345,0.4,0.655172414,1.055172414,0.275862069,13,29,3,11,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.76486855
mathima01,0,0,0,0,0.256410256,0.30952381,0.461538462,0.771062271,0.316239316,46,117,15,30,6,24,4,9,183,201,0.4765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.171160257
mathiwy01,0,0,0,0,0.15942029,0.301204819,0.289855072,0.591059892,0.47826087,32,69,8,11,3,13,0,10,77,145,0.346846847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.662573496
matijjj01,0,0,0,0,0.208955224,0.253521127,0.328358209,0.581879336,0.373134328,32,67,7,14,2,5,1,2,106,56,0.654320988,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.386044888
matonni01,0,0,0,0,0.253968254,0.33490566,0.433862434,0.768768094,0.35978836,87,189,29,48,7,31,2,20,169,155,0.521604938,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.464780249
mauerjo01,0,0,0,0,0.306349206,0.391056499,0.438672439,0.829728937,0.149206349,1858,6930,1018,2123,143,923,52,939,1189,1243,0.488898026,4,0,0,0.275,0.340909091,0.3,0.640909091,0.175,10,40,1,11,0,1,0,4,6,4,0,1,0,0,0,0,3,0,0,0,0,0,5,0,1,1,0,14.48900388
maxwebr01,0,0,0,0,0.240437158,0.316953317,0.346994536,0.663947852,0.273224044,127,366,34,88,5,42,0,41,241,245,0.495884774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.861776765
maybica01,0,0,0,0,0.254445607,0.324087245,0.373953975,0.69804122,0.24084728,1162,3824,556,973,72,354,187,368,1362,1345,0.503140007,3,1,1,0.266666667,0.352941176,0.466666667,0.819607843,0.4,13,15,4,4,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.78536178
mayfija01,0,0,0,0,0.201357466,0.24893617,0.343891403,0.592827573,0.260180995,157,442,51,89,13,53,6,23,453,417,0.520689655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.060980034
mayja02,0,0,0,0,0.055555556,0.15,0.055555556,0.205555556,0.472222222,15,36,2,2,0,3,0,3,67,95,0.413580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.076661396
mazarno01,0,0,0,0,0.255718954,0.317602996,0.41380719,0.731410186,0.241830065,684,2448,294,626,85,360,7,197,519,513,0.502906977,1,0,0,0.333333333,0.384615385,0.416666667,0.801282051,0.5,4,12,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.360157977
mazeipa01,0,0,0,0,0.19047619,0.237179487,0.278911565,0.516091052,0.183673469,61,147,10,28,2,12,0,6,178,146,0.549382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.314195363
mcbrory01,0,0,0,0,0.268292683,0.322033898,0.426829268,0.748863167,0.37195122,66,164,17,44,6,16,0,12,159,225,0.4140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.883680021
mccanbr01,0,0,0,0,0.262073512,0.339870245,0.451623537,0.791493782,0.173726718,1755,6067,742,1590,282,1018,25,640,1337,1093,0.550205761,5,1,1,0.171875,0.253521127,0.296875,0.550396127,0.296875,39,128,8,22,4,16,0,10,6,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,1,0,14.30556411
mccanja02,0,0,0,0,0.243037009,0.297699115,0.380007631,0.677706746,0.280045784,783,2621,265,637,78,316,11,172,663,690,0.490022173,1,0,0,0.166666667,0.285714286,0.166666667,0.452380952,0.5,3,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.09599102
mccarja02,0,0,0,0,0.273684211,0.341288783,0.418421053,0.759709835,0.260526316,123,380,64,104,10,47,26,31,126,198,0.388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.108852338
mccarjo04,0,0,0,0,0,0,0,0,0.5,4,10,0,0,0,0,0,0,29,31,0.483333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.016427442
mccorch01,0,0,0,0,0.250388802,0.329624478,0.424572317,0.754196796,0.32659409,227,643,94,161,28,94,8,71,201,123,0.62037037,2,2,1,0.241935484,0.338028169,0.338709677,0.676737846,0.403225806,21,62,8,15,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.514062575
mccutan01,0,0,0,0,0.276901208,0.371897765,0.468941009,0.840838774,0.219189765,1895,7035,1118,1948,287,1002,205,983,1153,1173,0.495700774,0,0,0,0.239130435,0.339622642,0.260869565,0.600492207,0.152173913,13,46,5,11,0,1,0,7,5,2,0,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,13.33360712
mcdonmi01,0,0,0,0,0,0.333333333,0,0.333333333,0.75,4,4,0,0,0,0,0,2,60,102,0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.021903256
mcguire01,0,0,0,0,0.256493506,0.302891933,0.381493506,0.68438544,0.224025974,230,616,68,158,12,48,2,36,422,448,0.485057471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.082219347
mckenry01,0,0,0,0,0.209230769,0.293956044,0.301538462,0.595494505,0.396923077,195,325,43,68,4,25,3,35,135,189,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.503110947
mckinbi01,0,0,0,0,0.205797101,0.278947368,0.386956522,0.66590389,0.291304348,263,690,87,142,28,72,3,66,610,584,0.510887772,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.109598417
mckinza01,0,0,0,0,0.208459215,0.270194986,0.383685801,0.653880787,0.317220544,121,331,41,69,12,43,8,26,334,212,0.611721612,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.053430255
mcmahry01,0,0,0,0,0.244106862,0.325385694,0.427448926,0.75283462,0.314300681,605,1909,259,466,81,282,19,216,417,453,0.479310345,0,0,0,0,0.25,0,0.25,0.333333333,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.15000308
mcneije01,0,0,0,0,0.307022319,0.371358025,0.457811649,0.829169674,0.131736527,516,1837,258,564,46,214,19,138,367,341,0.518361582,0,0,0,0.181818182,0.181818182,0.272727273,0.454545455,0.090909091,3,11,1,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.202687256
meadoau01,0,0,0,0,0.259084791,0.336746988,0.475100942,0.81184793,0.242261104,411,1486,209,385,70,236,23,156,474,395,0.545454545,2,1,0,0.144578313,0.193181818,0.289156627,0.482338445,0.361445783,25,83,7,12,3,8,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.07948144
mejiaal01,0,0,0,0,0.108695652,0.145833333,0.173913043,0.319746377,0.282608696,29,46,6,5,1,3,0,2,83,79,0.512345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.260101166
mejiaer01,0,0,0,0,0.166666667,0.25,0.222222222,0.472222222,0.388888889,17,36,4,6,0,4,1,4,85,137,0.382882883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.045880477
mejiafr01,0,0,0,0,0.240549828,0.289389068,0.392898053,0.68228712,0.23024055,305,873,102,210,24,99,1,44,552,480,0.534883721,3,0,0,0,0.25,0,0.25,0.666666667,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.089769126
mejiase01,0,0,0,0,0.233333333,0.303030303,0.5,0.803030303,0.3,14,30,3,7,2,5,0,3,70,92,0.432098765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.068447675
melenmj01,0,0,0,0,0.217391304,0.316888046,0.393478261,0.710366306,0.284782609,129,460,57,100,18,62,2,66,65,97,0.401234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.427113493
mendida01,0,0,0,0,0.250614251,0.309954751,0.366093366,0.676048117,0.248157248,151,407,53,102,10,45,1,32,281,264,0.51559633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.803616775
menesjo01,0,0,0,0,0.324324324,0.369747899,0.563063063,0.932810962,0.234234234,56,222,33,72,13,34,1,15,55,107,0.339506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177963955
mercaos01,0,0,0,0,0.235157159,0.29049676,0.38766007,0.67815683,0.211874272,278,859,120,202,26,95,27,59,479,391,0.550574713,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.156806779
mercejo03,0,0,0,0,0.256443299,0.316553154,0.385631443,0.702184597,0.189755155,950,3104,330,796,66,308,13,246,762,811,0.484424666,0,0,0,0.142857143,0.2,0.142857143,0.342857143,0.357142857,7,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.349952429
merceye01,0,0,0,0,0.261146497,0.327536232,0.388535032,0.716071264,0.200636943,100,314,35,82,8,45,0,29,209,175,0.544270833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.078071418
merriwh01,0,0,0,0,0.285359801,0.334702259,0.425696168,0.760398426,0.171215881,907,3627,522,1035,79,403,175,244,535,659,0.448073702,0,0,0,0.2,0.333333333,0.2,0.533333333,0,2,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.38479914
mesorde01,0,0,0,0,0.231811698,0.310940499,0.405848787,0.716789286,0.225392297,468,1402,152,325,58,192,4,138,686,772,0.470507545,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.074751706
meyerja02,0,0,0,0,0.243243243,0.297805643,0.375,0.672805643,0.351351351,101,296,35,72,7,43,5,17,201,123,0.62037037,2,2,1,0.3,0.3,0.3,0.6,0.4,6,10,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.18003792
middlwi01,0,0,0,0,0.227826087,0.273916599,0.391304348,0.665220946,0.282608696,347,1150,119,262,43,155,10,64,462,510,0.475308642,1,1,1,0.16,0.25,0.24,0.49,0.4,10,25,2,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.418317967
millebr02,0,0,0,0,0.236671001,0.315651414,0.41710013,0.732751544,0.28023407,1028,3076,389,728,122,399,43,340,922,919,0.500814775,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9.177464287
millebr03,0,0,0,0,0.272727273,0.272727273,0.272727273,0.545454545,0.272727273,5,11,1,3,0,0,0,0,67,95,0.413580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.180701862
milleia01,0,0,0,0,0.176470588,0.176470588,0.235294118,0.411764706,0.176470588,13,17,2,3,0,1,0,0,135,87,0.608108108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.971956987
milleow01,0,0,0,0,0.230894309,0.287650602,0.338211382,0.625861985,0.23902439,190,615,70,142,10,69,4,41,172,152,0.530864198,1,0,0,0.111111111,0.272727273,0.111111111,0.383838384,0.444444444,5,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.371691411
miranjo01,0,0,0,0,0.268018018,0.325726141,0.425675676,0.751401817,0.204954955,125,444,45,119,15,66,1,28,78,84,0.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4298514
mitchca01,0,0,0,0,0.226415094,0.286956522,0.349056604,0.636013126,0.245283019,69,212,21,48,5,17,3,18,62,100,0.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.369617446
mitchga01,0,0,0,0,0.31147541,0.373134328,0.459016393,0.832150722,0.459016393,28,61,9,19,2,9,8,6,86,76,0.530864198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.10951628
molinya01,0,0,0,0,0.27734425,0.330290456,0.398874248,0.729164705,0.117948062,2226,7817,777,2168,176,1022,71,542,1655,1318,0.556676757,9,4,2,0.273458445,0.327543424,0.356568365,0.684111789,0.117962466,104,373,29,102,4,36,1,27,7,3,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,18.34123904
moncayo01,0,0,0,0,0.252887789,0.33565664,0.42450495,0.76016159,0.330033003,643,2424,333,613,82,299,30,281,503,528,0.487875849,2,0,0,0.172413793,0.225806452,0.172413793,0.398220245,0.24137931,7,29,3,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.091843091
moncrca01,0,0,0,0,0.210526316,0.268292683,0.236842105,0.505134788,0.394736842,28,38,4,8,0,5,0,3,64,98,0.395061728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.104040466
mondera02,0,0,0,0,0.244304792,0.281016442,0.40769835,0.688714793,0.323644933,358,1273,180,311,38,157,133,60,443,589,0.429263566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.752342622
mondona01,0,0,0,0,0,0.333333333,0,0.333333333,0.5,1,2,0,0,0,0,0,1,60,102,0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.002737907
moniami01,0,0,0,0,0.156862745,0.218181818,0.267973856,0.486155674,0.431372549,66,153,19,24,4,11,1,11,270,276,0.494505495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.034264906
monteel01,0,0,0,0,0.232954545,0.27027027,0.431818182,0.702088452,0.340909091,53,176,21,41,6,20,0,8,68,94,0.419753086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432589307
montemi01,0,0,0,0,0.255985267,0.342478493,0.410944488,0.753422982,0.23178111,1185,3801,458,973,126,550,5,446,1153,1114,0.508601676,4,1,1,0.2,0.28358209,0.283333333,0.566915423,0.316666667,26,60,6,12,1,8,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.58134664
